site_name,site_id,cammlr_region,longitude_epsg_4326,latitude_epsg_4326,common_name,day,month,year,season_starting,penguin_count,accuracy,count_type,vantage,reference
Amanda Bay,AMAN,58.4.2,76.82999999999998,-69.26999999999991,emperor penguin,,,1983,1983,2339,2,chicks,,<strong>Woehler  E. J.  </strong><i> 1993</i>. The distribution and abundance of Antarctic and Subantarctic penguins. Scientific Committee on Antarctic Research (SCAR)  Cambridge  United Kingdom.
Amanda Bay,AMAN,58.4.2,76.82999999999998,-69.26999999999991,emperor penguin,,,1987,1987,9000,3,chicks,,<strong>Woehler  E. J.  </strong><i> 1993</i>. The distribution and abundance of Antarctic and Subantarctic penguins. Scientific Committee on Antarctic Research (SCAR)  Cambridge  United Kingdom.
Amanda Bay,AMAN,58.4.2,76.82999999999998,-69.26999999999991,emperor penguin,13,10,2009,2009,6831,2,adults,vhr,<strong>Fretwell  P. T.  M. A. LaRue  P. Morin  G. L. Kooyman  B. Wienecke  N. Ratcliffe  A. J. Fox  A. H. Fleming  C. Porter  and P. N. Trathan  </strong><i> 2012</i>. An emperor penguin population estimate: The first global  synoptic survey of a species from space. PLoS ONE 7:e33751.
Ambush Bay,AMBU,48.1,-55.39299999999999,-63.18399999999944,ad{\'e}lie penguin,12,1,2011,2010,17621,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Amphibolite Point,AMPH,48.2,-45.33899999999999,-60.683999999998875,ad{\'e}lie penguin,31,12,1983,1983,5000,3,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1985</i>. A survey of penguin breeding populations at the South Orkey Islands. British Antarctic Survey Bulletin 68:71-81.
Amphibolite Point,AMPH,48.2,-45.33899999999999,-60.683999999998875,chinstrap penguin,31,12,1983,1983,4000,3,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1985</i>. A survey of penguin breeding populations at the South Orkey Islands. British Antarctic Survey Bulletin 68:71-81.
Amphibolite Point,AMPH,48.2,-45.33899999999999,-60.683999999998875,ad{\'e}lie penguin,25,2,2011,2010,7660,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Amundsen Bay,AMUN,58.4.2,50.54999999999999,-66.77999999999983,emperor penguin,20,10,2009,2009,88,2,adults,vhr,<strong>Fretwell  P. T.  M. A. LaRue  P. Morin  G. L. Kooyman  B. Wienecke  N. Ratcliffe  A. J. Fox  A. H. Fleming  C. Porter  and P. N. Trathan  </strong><i> 2012</i>. An emperor penguin population estimate: The first global  synoptic survey of a species from space. PLoS ONE 7:e33751.
Anchorage Island,ANCH,48.1,-68.20889999999997,-67.60419999999986,ad{\'e}lie penguin,,3,1977,1976,250,3,adults,ground,<strong>Croxall  J. P. and E. D. Kirkwood  </strong><i> 1979</i>. The distribution of penguins on the Antarctic Penninulsa and islands of the Scotia Sea. British Antarctic Survey  Cambridge  United Kingdom.
Anchorage Island,ANCH,48.1,-68.20889999999997,-67.60419999999986,ad{\'e}lie penguin,,,2016,2016,0,1,nests,ground,<strong>Phillips  R. and H. J. Lynch  </strong><i> ???? </i> Personal communication between Richard Phillips and Heather Lynch. personal communication.
Cape Anderson,ANDE,48.2,-44.600999999999985,-60.756999999998875,chinstrap penguin,28,12,1983,1983,100,3,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1985</i>. A survey of penguin breeding populations at the South Orkey Islands. British Antarctic Survey Bulletin 68:71-81.
Andresen Island Site 2,ANDI,48.1,-66.71099999999998,-66.87499999999982,ad{\'e}lie penguin,7,12,2007,2007,319,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Andresen Island Site 2,ANDI,48.1,-66.71099999999998,-66.87499999999982,ad{\'e}lie penguin,24,12,2009,2009,272,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Andresen Island Site 2,ANDI,48.1,-66.71099999999998,-66.87499999999982,ad{\'e}lie penguin,16,1,2013,2012,281,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Andresen Island Site 2,ANDI,48.1,-66.71099999999998,-66.87499999999982,ad{\'e}lie penguin,16,1,2013,2012,478,1,chicks,ground,<strong>Casanovas  P.  R. Naveen  S. Forrest  J. Poncet  and H. J. Lynch  </strong><i> 2015</i>. A comprehensive coastal seabird survey maps out the front lines of ecological change on the western Antarctic Peninsula. Polar Biology 38:927-940.
Andresen Island Site 2,ANDI,48.1,-66.71099999999998,-66.87499999999982,ad{\'e}lie penguin,22,1,2016,2015,495,1,chicks,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Andresen Island Site 1,ANDR,48.1,-66.64899999999999,-66.87899999999983,ad{\'e}lie penguin,2,2,1984,1983,2200,4,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1987</i>. Censuses of penguin populations of the Antarctic Peninsula 1983-1987. British Antarctic Survey Bulletin 77:109- 129.
Andresen Island Site 1,ANDR,48.1,-66.64899999999999,-66.87899999999983,ad{\'e}lie penguin,7,12,2007,2007,1271,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Andresen Island Site 1,ANDR,48.1,-66.64899999999999,-66.87899999999983,ad{\'e}lie penguin,3,2,2009,2008,309,2,chicks,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Andresen Island Site 1,ANDR,48.1,-66.64899999999999,-66.87899999999983,ad{\'e}lie penguin,24,12,2009,2009,1139,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Andresen Island Site 1,ANDR,48.1,-66.64899999999999,-66.87899999999983,ad{\'e}lie penguin,16,1,2013,2012,1104,1,chicks,ground,<strong>Casanovas  P.  R. Naveen  S. Forrest  J. Poncet  and H. J. Lynch  </strong><i> 2015</i>. A comprehensive coastal seabird survey maps out the front lines of ecological change on the western Antarctic Peninsula. Polar Biology 38:927-940.
Andresen Island Site 1,ANDR,48.1,-66.64899999999999,-66.87899999999983,ad{\'e}lie penguin,22,1,2016,2015,1433,2,chicks,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Andersen Island,ANDS,58.4.2,63.357199999999985,-67.43529999999986,ad{\'e}lie penguin,23,11,2005,2005,5000,5,nests,ground,<strong>Low  M.  L. Meyer  and C. Southwell  </strong><i> 2007</i>. Number and distribution of Ad&#233;lie penguin (<i>Pygoscelis adeliae</i>) breeding sites in the Robinson Group of islands  Mac.Robertson Land coast  east Antarctica. Polar Record 43:225-229.
Cape Anne,ANNE,88.1,169.84999999999997,-73.61699999999998,ad{\'e}lie penguin,,12,1986,1986,557,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Anne,ANNE,88.1,169.84999999999997,-73.61699999999998,ad{\'e}lie penguin,,12,1988,1988,383,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Anne,ANNE,88.1,169.84999999999997,-73.61699999999998,ad{\'e}lie penguin,,12,1991,1991,346,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Anne,ANNE,88.1,169.84999999999997,-73.61699999999998,ad{\'e}lie penguin,,12,1993,1993,369,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Anne,ANNE,88.1,169.84999999999997,-73.61699999999998,ad{\'e}lie penguin,,12,1996,1996,160,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Anne,ANNE,88.1,169.84999999999997,-73.61699999999998,ad{\'e}lie penguin,,12,1998,1998,171,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Anne,ANNE,88.1,169.84999999999997,-73.61699999999998,ad{\'e}lie penguin,,12,2002,2002,273,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Anne,ANNE,88.1,169.84999999999997,-73.61699999999998,ad{\'e}lie penguin,,12,2006,2006,139,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Anne,ANNE,88.1,169.84999999999997,-73.61699999999998,ad{\'e}lie penguin,,12,2013,2013,522,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Anvers Island South West (7 km south of Gerlache Island),ANVS,48.1,-64.24999999999999,-64.65999999999964,chinstrap penguin,8,2,1987,1986,2,1,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1987</i>. Censuses of penguin populations of the Antarctic Peninsula 1983-1987. British Antarctic Survey Bulletin 77:109- 129.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,ad{\'e}lie penguin,1,12,1979,1979,811,1,nests,ground,<strong>Bannasch  R.  and R. Odening  </strong><i> 1981</i>. Zoologische untersuchungen im gebiet der sowjetischen Antarktisstation Bellingshausen. Geod&#228;tische und Geophysikalische Ver&#246;ffentlichungen 8:3-20.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,ad{\'e}lie penguin,24,12,1979,1979,601,1,nests,ground,<strong>Bannasch  R.  and R. Odening  </strong><i> 1981</i>. Zoologische untersuchungen im gebiet der sowjetischen Antarktisstation Bellingshausen. Geod&#228;tische und Geophysikalische Ver&#246;ffentlichungen 8:3-20.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,chinstrap penguin,1,12,1979,1979,180,1,nests,ground,<strong>Bannasch  R.  and R. Odening  </strong><i> 1981</i>. Zoologische untersuchungen im gebiet der sowjetischen Antarktisstation Bellingshausen. Geod&#228;tische und Geophysikalische Ver&#246;ffentlichungen 8:3-20.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,gentoo penguin,2,12,1979,1979,3508,1,nests,ground,<strong>Bannasch  R.  and R. Odening  </strong><i> 1981</i>. Zoologische untersuchungen im gebiet der sowjetischen Antarktisstation Bellingshausen. Geod&#228;tische und Geophysikalische Ver&#246;ffentlichungen 8:3-20.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,ad{\'e}lie penguin,,,1980,1980,960,3,nests,ground,<strong>Jab&#322;onski  B.  </strong><i> 1984a</i>. Distribution and numbers of penguins in the region of King George Island (South Shetland Islands in the breeding season 1980/1981*). Polish Polar Research 5:17-30.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,chinstrap penguin,,,1980,1980,210,2,nests,ground,<strong>Jab&#322;onski  B.  </strong><i> 1984a</i>. Distribution and numbers of penguins in the region of King George Island (South Shetland Islands in the breeding season 1980/1981*). Polish Polar Research 5:17-30.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,chinstrap penguin,,,1980,1980,244,1,nests,ground,<strong>(ATCM) ANTARCTIC TREATY CONSULTATIVE MEETING  </strong><i> 2009c</i>.  Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo). Measure 9  Final Report of the Thirty-second Antarctic Treaty Consultative Meeting  Baltimore  United States.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,gentoo penguin,,,1980,1980,3809,1,nests,ground,<strong>(ATCM) ANTARCTIC TREATY CONSULTATIVE MEETING  </strong><i> 2009c</i>.  Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo). Measure 9  Final Report of the Thirty-second Antarctic Treaty Consultative Meeting  Baltimore  United States.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,ad{\'e}lie penguin,,,1981,1981,1314,1,nests,ground,<strong>(ATCM) ANTARCTIC TREATY CONSULTATIVE MEETING  </strong><i> 2009c</i>.  Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo). Measure 9  Final Report of the Thirty-second Antarctic Treaty Consultative Meeting  Baltimore  United States.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,chinstrap penguin,,,1981,1981,141,1,nests,ground,<strong>(ATCM) ANTARCTIC TREATY CONSULTATIVE MEETING  </strong><i> 2009c</i>.  Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo). Measure 9  Final Report of the Thirty-second Antarctic Treaty Consultative Meeting  Baltimore  United States.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,gentoo penguin,,,1981,1981,2580,1,nests,ground,<strong>(ATCM) ANTARCTIC TREATY CONSULTATIVE MEETING  </strong><i> 2009c</i>.  Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo). Measure 9  Final Report of the Thirty-second Antarctic Treaty Consultative Meeting  Baltimore  United States.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,ad{\'e}lie penguin,,,1983,1983,1074,1,nests,ground,<strong>(ATCM) ANTARCTIC TREATY CONSULTATIVE MEETING  </strong><i> 2009c</i>.  Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo). Measure 9  Final Report of the Thirty-second Antarctic Treaty Consultative Meeting  Baltimore  United States.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,chinstrap penguin,,,1983,1983,91,1,nests,ground,<strong>(ATCM) ANTARCTIC TREATY CONSULTATIVE MEETING  </strong><i> 2009c</i>.  Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo). Measure 9  Final Report of the Thirty-second Antarctic Treaty Consultative Meeting  Baltimore  United States.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,gentoo penguin,,,1983,1983,1656,1,nests,ground,<strong>(ATCM) ANTARCTIC TREATY CONSULTATIVE MEETING  </strong><i> 2009c</i>.  Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo). Measure 9  Final Report of the Thirty-second Antarctic Treaty Consultative Meeting  Baltimore  United States.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,ad{\'e}lie penguin,,,1984,1984,1331,1,nests,ground,<strong>(ATCM) ANTARCTIC TREATY CONSULTATIVE MEETING  </strong><i> 2009c</i>.  Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo). Measure 9  Final Report of the Thirty-second Antarctic Treaty Consultative Meeting  Baltimore  United States.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,chinstrap penguin,,,1984,1984,110,1,nests,ground,<strong>(ATCM) ANTARCTIC TREATY CONSULTATIVE MEETING  </strong><i> 2009c</i>.  Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo). Measure 9  Final Report of the Thirty-second Antarctic Treaty Consultative Meeting  Baltimore  United States.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,gentoo penguin,,,1984,1984,3105,1,nests,ground,<strong>(ATCM) ANTARCTIC TREATY CONSULTATIVE MEETING  </strong><i> 2009c</i>.  Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo). Measure 9  Final Report of the Thirty-second Antarctic Treaty Consultative Meeting  Baltimore  United States.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,ad{\'e}lie penguin,,,1985,1985,929,1,nests,ground,<strong>(ATCM) ANTARCTIC TREATY CONSULTATIVE MEETING  </strong><i> 2009c</i>.  Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo). Measure 9  Final Report of the Thirty-second Antarctic Treaty Consultative Meeting  Baltimore  United States.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,chinstrap penguin,,,1985,1985,39,1,nests,ground,<strong>(ATCM) ANTARCTIC TREATY CONSULTATIVE MEETING  </strong><i> 2009c</i>.  Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo). Measure 9  Final Report of the Thirty-second Antarctic Treaty Consultative Meeting  Baltimore  United States.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,gentoo penguin,,,1985,1985,3522,1,nests,ground,<strong>(ATCM) ANTARCTIC TREATY CONSULTATIVE MEETING  </strong><i> 2009c</i>.  Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo). Measure 9  Final Report of the Thirty-second Antarctic Treaty Consultative Meeting  Baltimore  United States.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,ad{\'e}lie penguin,,,1986,1986,1160,1,nests,ground,<strong>(ATCM) ANTARCTIC TREATY CONSULTATIVE MEETING  </strong><i> 2009c</i>.  Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo). Measure 9  Final Report of the Thirty-second Antarctic Treaty Consultative Meeting  Baltimore  United States.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,gentoo penguin,,,1986,1986,3410,1,nests,ground,<strong>(ATCM) ANTARCTIC TREATY CONSULTATIVE MEETING  </strong><i> 2009c</i>.  Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo). Measure 9  Final Report of the Thirty-second Antarctic Treaty Consultative Meeting  Baltimore  United States.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,ad{\'e}lie penguin,,,1994,1994,1095,1,nests,ground,<strong>(ATCM) ANTARCTIC TREATY CONSULTATIVE MEETING  </strong><i> 2009c</i>.  Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo). Measure 9  Final Report of the Thirty-second Antarctic Treaty Consultative Meeting  Baltimore  United States.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,chinstrap penguin,,,1994,1994,45,1,nests,ground,<strong>(ATCM) ANTARCTIC TREATY CONSULTATIVE MEETING  </strong><i> 2009c</i>.  Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo). Measure 9  Final Report of the Thirty-second Antarctic Treaty Consultative Meeting  Baltimore  United States.
Ardley Island,ARDL,48.1,-58.932999999999986,-62.21299999999926,gentoo penguin,,,1994,1994,3772,1,nests,ground,<strong>(ATCM) ANTARCTIC TREATY CONSULTATIVE MEETING  </strong><i> 2009c</i>.  Management plan for Antarctic Specially Protected Area No. 150: Ardley Island  Maxwell Bay  King George Island (25 De Mayo). Measure 9  Final Report of the Thirty-second Antarctic Treaty Consultative Meeting  Baltimore  United States.
